class_0_acc,class_1_acc,class_2_acc,epoch,step,test_acc,test_loss,train_acc_epoch,train_loss_epoch,val_acc,val_loss
,,,254,254,,,,,0.5428571701049805,1.5675221681594849
,,,254,254,,,1.0,0.016893472522497177,,
,,,255,255,,,,,0.5,1.601318359375
,,,255,255,,,1.0,0.015452643856406212,,
,,,256,256,,,,,0.48571428656578064,1.6185753345489502
,,,256,256,,,1.0,0.015510348603129387,,
,,,257,257,,,,,0.5,1.5933623313903809
,,,257,257,,,1.0,0.016433894634246826,,
,,,258,258,,,,,0.5142857432365417,1.5820419788360596
,,,258,258,,,1.0,0.014531386084854603,,
,,,259,259,,,,,0.5285714268684387,1.579858422279358
,,,259,259,,,1.0,0.014705231413245201,,
,,,260,260,,,,,0.5428571701049805,1.5639350414276123
,,,260,260,,,1.0,0.0167654138058424,,
,,,261,261,,,,,0.5285714268684387,1.549990177154541
,,,261,261,,,1.0,0.015199332498013973,,
,,,262,262,,,,,0.5,1.5457450151443481
,,,262,262,,,1.0,0.01438532117754221,,
,,,263,263,,,,,0.5,1.5476828813552856
,,,263,263,,,1.0,0.014406434260308743,,
,,,264,264,,,,,0.5,1.5398863554000854
,,,264,264,,,1.0,0.01359979622066021,,
,,,265,265,,,,,0.5,1.532368540763855
,,,265,265,,,1.0,0.01524371188133955,,
,,,266,266,,,,,0.5,1.521386981010437
,,,266,266,,,1.0,0.013726852834224701,,
,,,267,267,,,,,0.5285714268684387,1.5210435390472412
,,,267,267,,,1.0,0.013070114888250828,,
,,,268,268,,,,,0.5142857432365417,1.5179097652435303
,,,268,268,,,1.0,0.012462126091122627,,
,,,269,269,,,,,0.5142857432365417,1.5264263153076172
,,,269,269,,,1.0,0.013461900874972343,,
,,,270,270,,,,,0.5285714268684387,1.5379966497421265
,,,270,270,,,1.0,0.013003058731555939,,
,,,271,271,,,,,0.5285714268684387,1.5436054468154907
,,,271,271,,,1.0,0.01589970476925373,,
,,,272,272,,,,,0.5,1.5556126832962036
,,,272,272,,,1.0,0.011847512796521187,,
,,,273,273,,,,,0.5,1.5798252820968628
,,,273,273,,,1.0,0.011949334293603897,,
,,,274,274,,,,,0.48571428656578064,1.5948911905288696
,,,274,274,,,1.0,0.012010429054498672,,
,,,275,275,,,,,0.48571428656578064,1.6085504293441772
,,,275,275,,,1.0,0.011576940305531025,,
,,,276,276,,,,,0.48571428656578064,1.6145533323287964
,,,276,276,,,1.0,0.011099299415946007,,
,,,277,277,,,,,0.48571428656578064,1.6228301525115967
,,,277,277,,,1.0,0.01147595513612032,,
,,,278,278,,,,,0.48571428656578064,1.6188805103302002
,,,278,278,,,1.0,0.011350647546350956,,
,,,279,279,,,,,0.48571428656578064,1.6122772693634033
,,,279,279,,,1.0,0.011012238450348377,,
,,,280,280,,,,,0.48571428656578064,1.5967745780944824
,,,280,280,,,1.0,0.013490668497979641,,
,,,281,281,,,,,0.5,1.6048181056976318
,,,281,281,,,1.0,0.011236099526286125,,
,,,282,282,,,,,0.5142857432365417,1.6052889823913574
,,,282,282,,,1.0,0.011373886838555336,,
,,,283,283,,,,,0.5142857432365417,1.6054452657699585
,,,283,283,,,1.0,0.011458240449428558,,
,,,284,284,,,,,0.5285714268684387,1.6011663675308228
,,,284,284,,,1.0,0.011099620722234249,,
,,,285,285,,,,,0.5285714268684387,1.6063652038574219
,,,285,285,,,1.0,0.012299592606723309,,
,,,286,286,,,,,0.5285714268684387,1.6163378953933716
,,,286,286,,,1.0,0.011329579167068005,,
,,,287,287,,,,,0.5142857432365417,1.6206762790679932
,,,287,287,,,1.0,0.010216470807790756,,
,,,288,288,,,,,0.5142857432365417,1.6288012266159058
,,,288,288,,,1.0,0.01011788658797741,,
,,,289,289,,,,,0.5285714268684387,1.6337298154830933
,,,289,289,,,1.0,0.010862378403544426,,
,,,290,290,,,,,0.5142857432365417,1.6357169151306152
,,,290,290,,,1.0,0.01023766677826643,,
,,,291,291,,,,,0.5,1.6370612382888794
,,,291,291,,,1.0,0.010513638146221638,,
,,,292,292,,,,,0.5,1.6370116472244263
,,,292,292,,,1.0,0.010057615116238594,,
,,,293,293,,,,,0.5142857432365417,1.6206035614013672
,,,293,293,,,1.0,0.010848892852663994,,
,,,294,294,,,,,0.5142857432365417,1.6103824377059937
,,,294,294,,,1.0,0.010189988650381565,,
,,,295,295,,,,,0.5285714268684387,1.6089205741882324
,,,295,295,,,1.0,0.012171563692390919,,
,,,296,296,,,,,0.5285714268684387,1.6135668754577637
,,,296,296,,,1.0,0.009874035604298115,,
,,,297,297,,,,,0.5285714268684387,1.6186963319778442
,,,297,297,,,1.0,0.010203564539551735,,
,,,298,298,,,,,0.5,1.6269549131393433
,,,298,298,,,1.0,0.010272953659296036,,
,,,299,299,,,,,0.48571428656578064,1.6404587030410767
,,,299,299,,,1.0,0.010060688480734825,,
,,,300,300,,,,,0.4714285731315613,1.6462938785552979
,,,300,300,,,1.0,0.010070566087961197,,
,,,301,301,,,,,0.48571428656578064,1.641978144645691
,,,301,301,,,1.0,0.009920747019350529,,
,,,302,302,,,,,0.5,1.6305450201034546
,,,302,302,,,1.0,0.009600048884749413,,
,,,303,303,,,,,0.5142857432365417,1.6323233842849731
,,,303,303,,,1.0,0.009637923911213875,,
,,,304,304,,,,,0.5,1.6290560960769653
,,,304,304,,,1.0,0.009829230606555939,,
,,,305,305,,,,,0.5,1.6196377277374268
,,,305,305,,,1.0,0.009070752188563347,,
,,,306,306,,,,,0.48571428656578064,1.6225719451904297
,,,306,306,,,1.0,0.009153719060122967,,
,,,307,307,,,,,0.4714285731315613,1.6276105642318726
,,,307,307,,,1.0,0.009618052281439304,,
,,,308,308,,,,,0.48571428656578064,1.6435894966125488
,,,308,308,,,1.0,0.009230443276464939,,
,,,309,309,,,,,0.4714285731315613,1.6485787630081177
,,,309,309,,,1.0,0.011466536670923233,,
,,,310,310,,,,,0.4714285731315613,1.646278977394104
,,,310,310,,,1.0,0.008997390046715736,,
,,,311,311,,,,,0.5,1.6475199460983276
,,,311,311,,,1.0,0.008792039938271046,,
,,,312,312,,,,,0.5,1.6518301963806152
,,,312,312,,,1.0,0.008370674215257168,,
,,,313,313,,,,,0.5,1.6550230979919434
,,,313,313,,,1.0,0.008749428205192089,,
,,,314,314,,,,,0.5,1.6499180793762207
,,,314,314,,,1.0,0.009586176835000515,,
,,,315,315,,,,,0.5,1.6476469039916992
,,,315,315,,,1.0,0.008708695881068707,,
,,,316,316,,,,,0.5142857432365417,1.6440355777740479
,,,316,316,,,1.0,0.008352900855243206,,
,,,317,317,,,,,0.5,1.651407241821289
,,,317,317,,,1.0,0.007950888015329838,,
,,,318,318,,,,,0.5,1.6624932289123535
,,,318,318,,,1.0,0.008283414877951145,,
,,,319,319,,,,,0.5285714268684387,1.6767457723617554
,,,319,319,,,1.0,0.00831521861255169,,
,,,320,320,,,,,0.5142857432365417,1.6774450540542603
,,,320,320,,,1.0,0.008252361789345741,,
,,,321,321,,,,,0.5428571701049805,1.68214750289917
,,,321,321,,,1.0,0.00853040348738432,,
,,,322,322,,,,,0.5428571701049805,1.6882097721099854
,,,322,322,,,1.0,0.008252988569438457,,
,,,323,323,,,,,0.5285714268684387,1.69270658493042
,,,323,323,,,1.0,0.00831497274339199,,
,,,324,324,,,,,0.5428571701049805,1.6872671842575073
,,,324,324,,,1.0,0.008407196030020714,,
,,,325,325,,,,,0.5142857432365417,1.6752783060073853
,,,325,325,,,1.0,0.011007693596184254,,
,,,326,326,,,,,0.5142857432365417,1.662176489830017
,,,326,326,,,1.0,0.007616234011948109,,
,,,327,327,,,,,0.5285714268684387,1.6600964069366455
,,,327,327,,,1.0,0.007476596161723137,,
,,,328,328,,,,,0.5285714268684387,1.6628799438476562
,,,328,328,,,1.0,0.007816782221198082,,
,,,329,329,,,,,0.5,1.6613519191741943
,,,329,329,,,1.0,0.008035370148718357,,
,,,330,330,,,,,0.48571428656578064,1.6578092575073242
,,,330,330,,,1.0,0.008394378237426281,,
,,,331,331,,,,,0.5,1.6644068956375122
,,,331,331,,,1.0,0.007318760268390179,,
,,,332,332,,,,,0.5142857432365417,1.6724971532821655
,,,332,332,,,1.0,0.007899729534983635,,
,,,333,333,,,,,0.5428571701049805,1.6875324249267578
,,,333,333,,,1.0,0.007619235664606094,,
,,,334,334,,,,,0.5285714268684387,1.6980499029159546
,,,334,334,,,1.0,0.008485645987093449,,
,,,335,335,,,,,0.5285714268684387,1.703493356704712
,,,335,335,,,1.0,0.008062209002673626,,
,,,336,336,,,,,0.5,1.7046939134597778
,,,336,336,,,1.0,0.007824054919183254,,
,,,337,337,,,,,0.5142857432365417,1.7039291858673096
,,,337,337,,,1.0,0.007542396429926157,,
,,,338,338,,,,,0.5142857432365417,1.7058210372924805
,,,338,338,,,1.0,0.007355791516602039,,
,,,339,339,,,,,0.5,1.6997685432434082
,,,339,339,,,1.0,0.007272460497915745,,
,,,340,340,,,,,0.48571428656578064,1.6998893022537231
,,,340,340,,,1.0,0.008018115535378456,,
,,,341,341,,,,,0.5,1.6922070980072021
,,,341,341,,,1.0,0.007285385858267546,,
,,,342,342,,,,,0.5,1.6975699663162231
,,,342,342,,,1.0,0.006989164277911186,,
,,,343,343,,,,,0.48571428656578064,1.6977216005325317
,,,343,343,,,1.0,0.0076159280724823475,,
,,,344,344,,,,,0.48571428656578064,1.7003965377807617
,,,344,344,,,1.0,0.006936508230865002,,
,,,345,345,,,,,0.48571428656578064,1.6916253566741943
,,,345,345,,,1.0,0.0076478407718241215,,
,,,346,346,,,,,0.5142857432365417,1.6958510875701904
,,,346,346,,,1.0,0.007524563930928707,,
,,,347,347,,,,,0.5142857432365417,1.707655429840088
,,,347,347,,,1.0,0.007466044742614031,,
,,,348,348,,,,,0.5142857432365417,1.7265958786010742
,,,348,348,,,1.0,0.006842515431344509,,
,,,349,349,,,,,0.5142857432365417,1.741860270500183
,,,349,349,,,1.0,0.0068192570470273495,,
,,,350,350,,,,,0.5285714268684387,1.7428562641143799
,,,350,350,,,1.0,0.007930508814752102,,
,,,351,351,,,,,0.5428571701049805,1.7512927055358887
,,,351,351,,,1.0,0.006743007339537144,,
,,,352,352,,,,,0.5285714268684387,1.741468071937561
,,,352,352,,,1.0,0.0069125439040362835,,
,,,353,353,,,,,0.5285714268684387,1.7289749383926392
,,,353,353,,,1.0,0.006404699292033911,,
,,,354,354,,,,,0.5142857432365417,1.7260558605194092
,,,354,354,,,1.0,0.00685740215703845,,
,,,355,355,,,,,0.5285714268684387,1.7170544862747192
,,,355,355,,,1.0,0.006602121517062187,,
,,,356,356,,,,,0.5285714268684387,1.7206989526748657
,,,356,356,,,1.0,0.0067694163881242275,,
,,,357,357,,,,,0.5,1.731730580329895
,,,357,357,,,1.0,0.006170733831822872,,
,,,358,358,,,,,0.48571428656578064,1.7502788305282593
,,,358,358,,,1.0,0.00660445773974061,,
,,,359,359,,,,,0.4714285731315613,1.7737897634506226
,,,359,359,,,1.0,0.0061776600778102875,,
,,,360,360,,,,,0.4714285731315613,1.7798398733139038
,,,360,360,,,1.0,0.0058891125954687595,,
,,,361,361,,,,,0.4714285731315613,1.773887038230896
,,,361,361,,,1.0,0.008057795464992523,,
,,,362,362,,,,,0.5142857432365417,1.7486785650253296
,,,362,362,,,1.0,0.006874026730656624,,
,,,363,363,,,,,0.5428571701049805,1.7468750476837158
,,,363,363,,,1.0,0.0061031850054860115,,
,,,364,364,,,,,0.5428571701049805,1.7462667226791382
,,,364,364,,,1.0,0.006193512585014105,,
,,,365,365,,,,,0.5285714268684387,1.7547141313552856
,,,365,365,,,1.0,0.009650335647165775,,
,,,366,366,,,,,0.5,1.810157299041748
,,,366,366,,,1.0,0.011107034049928188,,
,,,367,367,,,,,0.48571428656578064,1.8798880577087402
,,,367,367,,,1.0,0.0073570734821259975,,
,,,368,368,,,,,0.5,1.8542004823684692
,,,368,368,,,1.0,0.010215969756245613,,
,,,369,369,,,,,0.5142857432365417,1.7973260879516602
,,,369,369,,,1.0,0.009642094373703003,,
,,,370,370,,,,,0.5285714268684387,1.7867945432662964
,,,370,370,,,1.0,0.007437450345605612,,
,,,371,371,,,,,0.5571428537368774,1.8016160726547241
,,,371,371,,,1.0,0.008826562203466892,,
,,,372,372,,,,,0.5428571701049805,1.791311502456665
,,,372,372,,,1.0,0.007959768176078796,,
,,,373,373,,,,,0.5285714268684387,1.7656453847885132
,,,373,373,,,1.0,0.008436196483671665,,
,,,374,374,,,,,0.5428571701049805,1.760568618774414
,,,374,374,,,1.0,0.006969369947910309,,
,,,375,375,,,,,0.5285714268684387,1.7758667469024658
,,,375,375,,,1.0,0.008292845450341702,,
,,,376,376,,,,,0.5142857432365417,1.7741460800170898
,,,376,376,,,1.0,0.007210940588265657,,
,,,377,377,,,,,0.5142857432365417,1.7352856397628784
,,,377,377,,,1.0,0.008784634061157703,,
,,,378,378,,,,,0.5428571701049805,1.7151271104812622
,,,378,378,,,1.0,0.0065751816146075726,,
,,,379,379,,,,,0.5571428537368774,1.7145440578460693
,,,379,379,,,1.0,0.006233286578208208,,
,,,380,380,,,,,0.5714285969734192,1.710179090499878
,,,380,380,,,1.0,0.006829208694398403,,
,,,381,381,,,,,0.5285714268684387,1.7055336236953735
,,,381,381,,,1.0,0.007052414584904909,,
,,,382,382,,,,,0.5142857432365417,1.7122210264205933
,,,382,382,,,1.0,0.007123362272977829,,
,,,383,383,,,,,0.48571428656578064,1.7327593564987183
,,,383,383,,,1.0,0.008821473456919193,,
,,,384,384,,,,,0.48571428656578064,1.755934476852417
,,,384,384,,,1.0,0.0056185368448495865,,
,,,385,385,,,,,0.48571428656578064,1.7549299001693726
,,,385,385,,,1.0,0.006245576310902834,,
,,,386,386,,,,,0.5142857432365417,1.7445579767227173
,,,386,386,,,1.0,0.006438788957893848,,
,,,387,387,,,,,0.5285714268684387,1.735074758529663
,,,387,387,,,1.0,0.006151604000478983,,
,,,388,388,,,,,0.5142857432365417,1.7351922988891602
,,,388,388,,,1.0,0.006447246763855219,,
,,,389,389,,,,,0.5285714268684387,1.7307337522506714
,,,389,389,,,1.0,0.006769764237105846,,
,,,390,390,,,,,0.5428571701049805,1.7256369590759277
,,,390,390,,,1.0,0.007068410515785217,,
,,,391,391,,,,,0.5285714268684387,1.7275822162628174
,,,391,391,,,1.0,0.00587759492918849,,
,,,392,392,,,,,0.5428571701049805,1.737047791481018
,,,392,392,,,1.0,0.0059351432137191296,,
,,,393,393,,,,,0.5285714268684387,1.7557131052017212
,,,393,393,,,1.0,0.005863572936505079,,
,,,394,394,,,,,0.5,1.7830562591552734
,,,394,394,,,1.0,0.0056998333893716335,,
,,,395,395,,,,,0.5,1.8068244457244873
,,,395,395,,,1.0,0.00574681768193841,,
,,,396,396,,,,,0.5,1.8127837181091309
,,,396,396,,,1.0,0.00512862391769886,,
,,,397,397,,,,,0.5,1.8227033615112305
,,,397,397,,,1.0,0.005735726561397314,,
,,,398,398,,,,,0.48571428656578064,1.8373452425003052
,,,398,398,,,1.0,0.008197990246117115,,
,,,399,399,,,,,0.5142857432365417,1.8367559909820557
,,,399,399,,,1.0,0.00525082740932703,,
,,,400,400,,,,,0.5142857432365417,1.8298908472061157
,,,400,400,,,1.0,0.005989132449030876,,
,,,401,401,,,,,0.48571428656578064,1.822609543800354
,,,401,401,,,1.0,0.005433865822851658,,
,,,402,402,,,,,0.4714285731315613,1.814793348312378
,,,402,402,,,1.0,0.006254532374441624,,
,,,403,403,,,,,0.4714285731315613,1.7888277769088745
,,,403,403,,,1.0,0.0060554081574082375,,
,,,404,404,,,,,0.4714285731315613,1.7771940231323242
,,,404,404,,,1.0,0.005155461374670267,,
,,,405,405,,,,,0.4714285731315613,1.7640409469604492
,,,405,405,,,1.0,0.005333303939551115,,
,,,406,406,,,,,0.4714285731315613,1.752518892288208
,,,406,406,,,1.0,0.005876501556485891,,
,,,407,407,,,,,0.48571428656578064,1.7577414512634277
,,,407,407,,,1.0,0.005556787829846144,,
,,,408,408,,,,,0.48571428656578064,1.7625904083251953
,,,408,408,,,1.0,0.0046194810420274734,,
,,,409,409,,,,,0.5,1.7653629779815674
,,,409,409,,,1.0,0.004665674176067114,,
,,,410,410,,,,,0.5,1.7749873399734497
,,,410,410,,,1.0,0.004576240200549364,,
,,,411,411,,,,,0.5,1.7781072854995728
,,,411,411,,,1.0,0.004785411059856415,,
,,,412,412,,,,,0.5142857432365417,1.7940521240234375
,,,412,412,,,1.0,0.005437940359115601,,
,,,413,413,,,,,0.5,1.7909598350524902
,,,413,413,,,1.0,0.004489710088819265,,
,,,414,414,,,,,0.5,1.7792118787765503
,,,414,414,,,1.0,0.00516484584659338,,
,,,415,415,,,,,0.5,1.7672697305679321
,,,415,415,,,1.0,0.004701775498688221,,
,,,416,416,,,,,0.5142857432365417,1.7538644075393677
,,,416,416,,,1.0,0.005935822147876024,,
,,,417,417,,,,,0.5285714268684387,1.7560200691223145
,,,417,417,,,1.0,0.004916772246360779,,
,,,418,418,,,,,0.48571428656578064,1.7719295024871826
,,,418,418,,,1.0,0.005795720964670181,,
,,,419,419,,,,,0.5142857432365417,1.782258152961731
,,,419,419,,,1.0,0.004960159305483103,,
,,,420,420,,,,,0.5,1.7894166707992554
,,,420,420,,,1.0,0.005427386611700058,,
,,,421,421,,,,,0.5,1.8051953315734863
,,,421,421,,,1.0,0.00477283401414752,,
,,,422,422,,,,,0.5,1.8130722045898438
,,,422,422,,,1.0,0.004766501486301422,,
,,,423,423,,,,,0.5,1.8211145401000977
,,,423,423,,,1.0,0.0041109914891421795,,
,,,424,424,,,,,0.5142857432365417,1.8292922973632812
,,,424,424,,,1.0,0.004238800145685673,,
,,,425,425,,,,,0.5142857432365417,1.8288986682891846
,,,425,424,,,1.0,0.004152676090598106,,
0.6756756901741028,0.2857142984867096,0.190476194024086,426,425,0.4583333432674408,1.5026272535324097,,,,
